"API","operator","well","section","twn","rng","reservoir","field","firstProd","cumOil","cumGas","fluid","proppant","TVD","perf","surfLat","surfLong","bhLat","bhLong","ppf","gor"
"3306102360","XTO","EMMA  31X-30D","30","155","94","Middle Bakken","ALKALI CREEK",2015-05-01,21342,42208,3778409.42160299,2973488.64195291,10488.6,10461,48.225438221,-102.812520096,48.198041816,-102.809639977,284.245162217083,1.97769656077219
"3306102361","WHITING","BREHM  11-4H","4","152","92","Middle Bakken","SANISH",2015-05-01,14027,24358,1194388.19233625,1301122.61216099,10482.4,7866,48.022452746,-102.471414242,48.021649569,-102.501841448,165.41096010183,1.73650816282883
"3306102362","EOG","VAN HOOK  126-2523H","25","152","91","Middle Bakken","PARSHALL",2015-05-01,50513,147869,9522708.21474041,12520001.7847876,9568.8,12166,47.954580535,-102.258965063,47.977281564,-102.292993998,1029.0976314966,2.9273454358284
"3306102363","EOG","VAN HOOK  19-2523H","25","152","91","Middle Bakken","PARSHALL",2015-05-01,28975,18706,5599893.377383,11122327.4336004,9532.77,10878,47.954802166,-102.25814179,47.9764198,-102.284722649,1022.46069439239,0.645591026747196
"3306102364","EOG","VAN HOOK  30-1113H","11","152","91","Middle Bakken","PARSHALL",2015-05-01,25453,48059,6689594.72946212,13563395.2164195,9557.86,13044,48.006267148,-102.295278003,47.980910628,-102.25944532,1039.8187071772,1.88814678034023
"3306102365","EOG","VAN HOOK  29-1113H","11","152","91","Middle Bakken","PARSHALL",2015-05-01,31695,57765,5914248.31114443,12223561.2118331,9519.46,12097,48.006402699,-102.295052945,47.986563067,-102.259397698,1010.46219821717,1.82252721249408
"3306102369","WHITING","KINNOIN   41-14H","14","154","91","Middle Bakken","SANISH",2015-05-01,38326,77226,1283151.2628885,1397817.83986118,9758.07,7646,48.167139764,-102.336382347,48.146843364,-102.333866505,182.81687678017,2.01497677816626
"3306102370","XTO","KULCZYK  43X-17B","17","154","94","Middle Bakken","ALKALI CREEK",2015-05-01,24154,48692,3542178.42745731,2866264.93071942,10565.7,10096,48.16036425,-102.786751227,48.159576075,-102.827095019,283.90104305858,2.0158979879109
"3306102371","XTO","KULCZYK  43X-17A","17","154","94","Middle Bakken","ALKALI CREEK",2015-05-01,23239,46557,3667688.64298163,3057281.95603695,10567.5,10704,48.160057021,-102.78658186,48.155800852,-102.827119922,285.620511587906,2.00339945780799
"3306102372","HESS BAKKEN INVESTMENTS II","EN-HEIN S  156-94-1201H-5","13","156","94","Middle Bakken","BIG BUTTE",2015-05-01,17991,36708,1647013.85311258,2108596.66642778,10009.1,9610,48.341193123,-102.712624779,48.364510527,-102.718167696,219.41692678749,2.04035351008838
"3306102374","HESS BAKKEN INVESTMENTS II","EN-HEIN S  156-94-1201H-3","13","156","94","Middle Bakken","BIG BUTTE",2015-05-01,13297,11855,1374288.59211676,1696201.18233257,10034.8,7538,48.34133438,-102.711348196,48.360072455,-102.715071755,225.020056027139,0.89155448597428
"3306102375","LIME ROCK III-A","RONALD  11-32H","32","155","91","Middle Bakken","STANLEY",2015-05-01,13869,16635,1088036.41462434,1643545.77382071,9806.85,5584,48.20821106,-102.417032983,48.197597875,-102.402143329,294.331263220042,1.19943759463552
"3306102376","WHITING","LACEY  12-12H","12","152","92","Middle Bakken","SANISH",2015-05-01,17851,22103,1368364.04070891,1490645.50910523,9870.47,7663,48.001865513,-102.405460246,48.000162747,-102.376480539,194.525056649514,1.23819393871492
"3306102377","WHITING","LACEY  13-10H","10","152","92","Middle Bakken","SANISH",2015-05-01,15673,19451,1181230.48074393,1286789.08459691,10151.8,8469,47.99865937,-102.44935828,47.993856732,-102.418884059,151.941089219141,1.24105148982326
"3306102379","WHITING","LINDSETH  21-1H","1","154","92","Middle Bakken","SANISH",2015-05-01,22477,27758,1218354.39395306,1327230.51162895,9909.58,8472,48.195974592,-102.45300892,48.194615933,-102.419626173,156.660825263096,1.23495128353428
"3306102381","OASIS","GLORIA  5393 44-4B","4","153","93","Middle Bakken","SANISH",2015-05-01,18790,26383,3378579.75727894,4890466.00813354,10454,5111.3,48.09631573,-102.637270615,48.109400361,-102.636399068,956.794946125945,1.40409792442789
"3306102387","EQUINOR","ARVID ANDERSON 14-11  #5H","14","155","92","Middle Bakken","ALGER",2015-05-01,35831,34141,3446691.14032507,3754698.68890781,9896.32,10515,48.241145175,-102.477024268,48.268618614,-102.48049426,357.080236700695,0.952834138036895
"3306102388","EQUINOR","ARVID ANDERSON 14-11  #6H","14","155","92","Middle Bakken","ALGER",2015-05-01,37177,59014,3406585.25732952,3711008.81355487,9856.83,10226,48.241384127,-102.476730492,48.268620101,-102.475923464,362.899355911879,1.5873792936493
"3306102389","EOG","VAN HOOK  130-2526H","25","152","91","Middle Bakken","PARSHALL",2015-05-01,36984,39086,8125527.33750564,12196797.141422,9542,7721,47.950304035,-102.266875307,47.962840416,-102.289898435,1579.69137953918,1.05683538827601
"3306102390","EOG","VAN HOOK  23-2526H","25","152","91","Middle Bakken","PARSHALL",2015-05-01,26782,83035,6364813.41025229,9420392.08740153,9511.34,6097,47.950363706,-102.266611299,47.96289588,-102.28082199,1545.08645028728,3.10040325591815
"3306102391","KRAKEN DEVELOPMENT III","VAN HOOK  44-4H","4","153","92","Middle Bakken","SANISH",2015-05-01,7388,9380,714087.259045907,1090540.76785241,10431.8,4972,48.096391219,-102.508926982,48.102574294,-102.525177407,219.33643762116,1.26962642122361
"3306102392","HESS BAKKEN INVESTMENTS II","EN-FRETHEIM A  155-93-3334H-9","32","155","93","Middle Bakken","ROBINSON LAKE",2015-06-01,NA,NA,1251039.51949244,1352729.68737206,10437,12226,48.203815215,-102.6582782,48.198634662,-102.613506511,110.643684555215,1.34128565629728
"3306102393","HESS BAKKEN INVESTMENTS II","EN-FRETHEIM A  155-93-3334H-8","32","155","93","Middle Bakken","ROBINSON LAKE",2015-05-01,22831,33528,1600667.46850597,2053049.0226547,10471.9,10879,48.203986443,-102.657625107,48.201757217,-102.615525175,188.716703985173,1.46852963076519
"3306102397","LIME ROCK III-A","CAROL  43-29H","29","155","91","Middle Bakken","STANLEY",2015-05-01,13001,19837,686616.23297499,1082468.78068167,9765.46,4983,48.216009306,-102.39725787,48.224204949,-102.411570876,217.232346113119,1.52580570725329
"3306102405","OASIS","WARREN FEDERAL  5892 42-23H","23","158","92","Middle Bakken","COTTONWOOD",2015-05-01,22723,39054,3211472.16710272,3498459.78196563,9447.94,10736,48.489217513,-102.528539265,48.460553674,-102.5287184,325.862498320196,1.7186991154337
"3306102407","XTO","SORKNESS STATE  24X-36B","36","157","93","Middle Bakken","SORKNESS",2015-05-01,31871,49695,3449434.78220813,2844968.07579374,10051.9,10180,48.373856698,-102.639327301,48.401002667,-102.6388809,279.466412160485,1.55925449468169
"3306102408","XTO","SORKNESS STATE  24X-36A","36","157","93","Middle Bakken","SORKNESS",2015-05-01,31053,33072,3646254.7359451,2989443.21042271,10051.5,10595,48.373754842,-102.639825472,48.401006584,-102.644286569,282.156036849713,1.06501787266931
"3306102410","OASIS","LENI  5693 42-11B","11","156","93","Middle Bakken","ALGER",2015-05-01,25786,30824,3736263.18552254,4070147.83540278,9962.52,11197,48.342428608,-102.603825521,48.371758371,-102.602729985,363.503423720888,1.19537733653921
"3306102413","EOG","WAYZETTA  155-2636H","26","153","90","Middle Bakken","PARSHALL",2015-05-01,68682,83175,11215474.9544604,16903555.1594554,9386.04,9970,48.043945708,-102.222419114,48.023808833,-102.196642771,1695.44184146995,1.21101598672141
"3306102414","WHITING","MEIERS  44-18H","18","154","92","Middle Bakken","SANISH",2015-05-01,18876,22566,1538160.92132253,2463738.45461667,10381.5,8705,48.155609261,-102.548628302,48.154984944,-102.514361556,283.025669686005,1.19548633184997
"3306102416","EQUINOR","JACK CVANCARA  19-18 6H","19","155","92","Middle Bakken","ALGER",2015-05-01,35559,77918,3599328.26299754,3840015.57076954,10181.6,10342,48.226678808,-102.563749448,48.254167791,-102.564353765,371.302994659596,2.19123147445091
"3306102419","EQUINOR","DOMASKIN  30-31 6H","19","155","92","Middle Bakken","ALGER",2015-05-01,43608,67653,4307401.65210176,4181590.4620077,10338.7,10878,48.226347802,-102.562804203,48.197518254,-102.564292947,384.40802187973,1.55138965327463
"3306102421","WHITING","CARKUFF  13-14H","14","154","92","Middle Bakken","SANISH",2015-05-01,15017,16751,1083099.28520293,1179888.56574045,10303.6,7574,48.159736935,-102.481075021,48.1397824,-102.479731443,155.781431969956,1.11546913498036
"3306102422","WPX WILLISTON","OLSON  12-1HD","12","150","92","Middle Bakken","VAN HOOK",2015-05-01,35021,24840,3561984.90118705,4038766.35688814,10153.6,10727,47.81887367,-102.388024391,47.847018875,-102.388000206,376.504741016886,0.709288712486794
"3306102424","WPX WILLISTON","OLSON  12-1HC","12","150","92","Middle Bakken","VAN HOOK",2015-05-01,30876,26472,3154168.96332134,3860863.0644668,10167.5,10923,47.81798331,-102.394685634,47.847009965,-102.39470021,353.461783801776,0.85736494364555
"3306102426","WPX WILLISTON","FBIR  13-24HD","12","150","92","Middle Bakken","VAN HOOK",2015-05-01,37070,28442,3362157.93753459,3546055.48966316,10158,10413,47.817993636,-102.388023046,47.790413961,-102.387916739,340.541197509186,0.767251146479633
"3306102428","WPX WILLISTON","FBIR  13-24HC","12","150","92","Middle Bakken","VAN HOOK",2015-05-01,34999,24772,3459133.51247112,3549100.72888445,10184.1,10415,47.818010523,-102.393928418,47.790415315,-102.393805267,340.768192883768,0.707791651190034
"3306102433","SLAWSON EXPLORATION","COYOTE  3-32H","5","151","92","Middle Bakken","BIG BEND",2015-05-01,31730,25899,1167019.40683068,1887081.5888996,10151,5790,47.933684166,-102.482327847,47.948718386,-102.482457575,325.920827098376,0.816230696501733
"3306102434","SLAWSON EXPLORATION","JERICHO  4-5H","5","151","92","Middle Bakken","BIG BEND",2015-05-01,20627,16785,1014037.80110518,1639708.86320611,10182.8,5110,47.93373273,-102.482635471,47.920635211,-102.482433891,320.882360705697,0.813739273767392
"3306102435","HESS BAKKEN INVESTMENTS II","EN-SORENSON A  154-94-0211H-6","35","155","94","Middle Bakken","ALKALI CREEK",2015-05-01,26360,32178,1936562.85693006,2515250.63822739,10653.6,11541,48.197632685,-102.730190855,48.169012111,-102.735422221,217.940441749189,1.22071320182094
"3306102438","HESS BAKKEN INVESTMENTS II","EN-SORENSON A  154-94-0211H-3","35","155","94","Middle Bakken","ALKALI CREEK",2015-05-01,24100,33430,1926234.66775013,2023054.35235859,10642.4,10861,48.197512239,-102.728367553,48.169004722,-102.726696627,186.267779427179,1.38713692946058
"3306102439","EOG","BURKE  42-3204H","32","155","90","Middle Bakken","PARSHALL",2015-05-01,58330,91821,9200778.55729258,12785338.4622472,9465.28,12694,48.209865483,-102.282940892,48.185441629,-102.248299079,1007.19540430496,1.57416423795645
"3306102440","EOG","BURKE  41-3204H","32","155","90","Middle Bakken","PARSHALL",2015-05-01,44300,40083,7242016.94285708,10724599.6339995,9442.16,10897,48.210405771,-102.282919873,48.194757981,-102.248273672,984.179098283883,0.904808126410835
"3306102442","SLAWSON EXPLORATION","ALAMO  3-19-18H","19","151","92","Middle Bakken","BIG BEND",2015-05-01,38748,29473,2014914.96585038,3352766.40553368,10264.8,10985,47.877217553,-102.511360264,47.904719669,-102.505251062,305.213145701746,0.760632806854547
"3306102444","OASIS","DUNLAP  5693 44-12B","12","156","93","Middle Bakken","ALGER",2015-05-01,29672,40232,3540673.80845486,3857079.95442895,9811.84,11150,48.342380914,-102.572068917,48.371977351,-102.571474623,345.926453312013,1.35589107576166
"3306102445","EOG","VAN HOOK  33-1218H","12","152","91","Middle Bakken","PARSHALL",2015-05-01,37479,55294,7083625.37898231,11071231.2269227,9510.37,10994,48.006672213,-102.26791803,47.985461776,-102.238568926,1007.02485236699,1.47533285306438
"3306102446","HESS BAKKEN INVESTMENTS II","EN-HERMANSON A  155-93-3601H-2","36","155","93","Middle Bakken","ROBINSON LAKE",2015-05-01,21099,24155,1607814.08260494,1968462.98809919,10441.3,8171,48.20938653,-102.587095758,48.191208841,-102.571751503,240.908455280772,1.14484098772454
"3306102448","HESS BAKKEN INVESTMENTS II","EN-HERMANSON A  155-93-3601H-4","36","155","93","Middle Bakken","ROBINSON LAKE",2015-05-01,24480,27342,1927881.80084226,2453083.38101599,10406.9,8779,48.209883402,-102.586928537,48.194233066,-102.571261023,279.426287847818,1.11691176470588
"3306102450","EOG","WAYZETTA  150-1509H","15","153","90","Middle Bakken","PARSHALL",2015-05-01,76733,111174,10338512.7170803,15227679.1332791,9495.36,11174,48.067120227,-102.236129872,48.089362502,-102.265150018,1362.77779964911,1.44884208880143
"3306102453","MARATHON OIL","MARTIN  31-14H","14","151","93","Middle Bakken","REUNION BAY",2015-05-01,39064,49331,2204669.84113784,3044880.23667819,10580.6,10355,47.904401681,-102.545077457,47.877168111,-102.54699145,294.049274425706,1.26282510751587
"3306102455","EOG","LIBERTY  26-1319H","13","151","91","Middle Bakken","PARSHALL",2015-05-01,50713,37314,11587949.9693089,16798412.6903433,9639.12,10207,47.904332003,-102.266749897,47.883952403,-102.239874448,1645.77375236047,0.735787667856368
"3306102458","EOG","VAN HOOK  32-1202H","12","152","91","Middle Bakken","PARSHALL",2015-05-01,33297,52101,4795452.91218141,8484612.39847113,9610.06,6998,48.006992841,-102.268683277,48.022386376,-102.283339883,1212.43389518021,1.56473556176232
"3306102459","EOG","VAN HOOK  31-1202H","12","152","91","Middle Bakken","PARSHALL",2015-05-01,19421,29835,5569725.04787568,10069495.9888044,9629.82,7897,48.006933461,-102.268960361,48.022420151,-102.28965188,1275.10396211275,1.53622367540291
"3306102461","OASIS","BETH  5792 13-3B","3","157","92","Middle Bakken","COTTONWOOD",2015-05-01,13653,22846,3391139.85145012,4995091.59257948,9690.19,10386,48.458886475,-102.547628588,48.43128162,-102.547216402,480.944694066963,1.67333186845382
"3306102462","WHITING","LEO  14-29H","29","153","91","Middle Bakken","SANISH",2015-05-01,23264,31591,1213282.05414274,1321704.89100903,10097.9,8069,48.040231316,-102.416904417,48.0390781,-102.384941417,163.800333499693,1.35793500687758
"3306102463","WHITING","BENTSEN  13-35H","35","153","91","Middle Bakken","SANISH",2015-05-01,23844,41926,1185173.07737127,1291084.00450266,9764.24,7960,48.02755823,-102.3514138,48.024614784,-102.320924971,162.196482977721,1.75834591511491
"3306102464","WHITING","ARNDT FEDERAL  34-35H","35","154","91","Middle Bakken","SANISH",2015-05-01,75130,170510,2389275.97082834,2370192.96700005,9945.98,8329,48.110987033,-102.341486494,48.112358922,-102.374230504,284.571133029181,2.26953280979635
"3306102465","WHITING","HAUGE  41-3H","3","152","91","Middle Bakken","SANISH",2015-05-01,23611,17368,1197967.24635074,1305021.5021017,9683.81,8745,48.022231798,-102.304077246,47.999064975,-102.302415249,149.230589148279,0.735589343949854
"3306102466","WHITING","MURRAY  13-3H","3","152","91","Middle Bakken","SANISH",2015-05-01,30182,46410,1299480.01019396,1618202.5449157,9769.13,7357,48.011984644,-102.32014205,47.992896056,-102.318829673,219.954131427986,1.53767145981048
"3306102467","WHITING","CRANE CREEK  14-16H","16","153","91","Middle Bakken","SANISH",2015-05-01,22880,33516,816976.230750259,1855942.58214966,10073.2,6986,48.069100029,-102.39527759,48.068187813,-102.368144312,265.66598656594,1.46486013986014
"3306102468","WHITING","DOUG KINNOIN  11-14H","14","154","91","Middle Bakken","SANISH",2015-05-01,61440,113048,5081210.07584735,6276355.75180843,9778.38,10841,48.167010188,-102.349253094,48.139590063,-102.336814021,578.946199779396,1.83997395833333
"3306102469","SLAWSON EXPLORATION","RIVER RAT FEDERAL  3-23-14H","23","152","93","Middle Bakken","FOUR BEARS",2015-09-01,NA,NA,5097568.14219947,5190757.38452154,10405.6,10501,47.964071517,-102.538622262,47.99158043,-102.541215472,494.310768928821,0.988181392917091
"3306102473","WHITING","LITTLEFIELD  21-31H","31","153","91","Middle Bakken","SANISH",2015-05-01,22737,35325,NA,NA,10135,8616,48.036173453,-102.431789531,48.035586777,-102.397927974,NA,1.55363504420108
"3306102474","HESS BAKKEN INVESTMENTS II","EN-TRINITY-154-93-  2833H-4","21","154","93","Middle Bakken","ROBINSON LAKE",2015-05-01,24294,34633,1930289.34651581,2277233.29647673,10699.5,10590,48.139185244,-102.641231337,48.110999895,-102.640879704,215.036194190437,1.42557833209846
"3306102478","EQUINOR","ALGER STATE 16-21  #5H","9","155","92","Middle Bakken","ALGER",2015-05-01,39156,49481,3594979.71192641,3916238.81034703,10108.8,11108,48.254980098,-102.509256388,48.226466491,-102.513891429,352.560209789974,1.26368883440597
"3306102481","WHITING","HANSEN  21-20H","20","153","91","Middle Bakken","SANISH",2015-05-01,27832,32350,1360656.55322966,1966759.25840303,10093.3,8770,48.065338751,-102.410630447,48.064698755,-102.375971109,224.259892634325,1.16233112963495
"3306102484","OASIS","SARA  5792 13-3B","3","157","92","Middle Bakken","COTTONWOOD",2015-05-01,16390,29920,3362617.06717684,4757496.79958305,9686.53,10475,48.458803032,-102.548162801,48.431194956,-102.550461473,454.176305449456,1.8255033557047
"3306102485","EOG","FERTILE  50-0509H","5","151","90","Middle Bakken","PARSHALL",2015-11-01,NA,NA,10163644.4488536,16732640.3393509,9458.98,11314,47.932823149,-102.22251343,47.9091558,-102.195492216,1478.932326264,0.50572642951362
"3306102488","EOG","PARSHALL  35-0509H","5","152","90","Middle Bakken","PARSHALL",2015-05-01,84883,57224,11904230.8625827,19126502.6923142,9361.47,12704,48.021919089,-102.227087108,47.995468392,-102.195635987,1505.54964517586,0.674151479094754
"3306102489","EOG","PARSHALL  34-0509H","5","152","90","Middle Bakken","PARSHALL",2015-05-01,90026,77587,9295890.34318417,15456343.3485242,9384.99,10620,48.021998145,-102.226573143,48.003697843,-102.195630276,1455.39956200793,0.861828805011885
"3306102491","HESS BAKKEN INVESTMENTS II","EN-WEYRAUCH  154-93-1918H-8","19","154","93","Middle Bakken","ROBINSON LAKE",2015-05-01,31041,39625,1987402.25043463,2722329.38612047,10636.7,10333,48.141293053,-102.688662393,48.167394554,-102.692714167,263.459729615839,1.27653748268419
"3306102492","HESS BAKKEN INVESTMENTS II","EN-WEYRAUCH  154-93-1918H-7","19","154","93","Middle Bakken","ROBINSON LAKE",2015-05-01,22165,30122,1923558.77263891,2607687.94608214,10617.7,10029,48.141240107,-102.687890536,48.167391745,-102.690311576,260.014751827913,1.35898939769908
"3306102493","HESS BAKKEN INVESTMENTS II","EN-WEYRAUCH  154-93-1918H-6","19","154","93","Middle Bakken","ROBINSON LAKE",2015-05-01,17403,24352,1645901.65830861,1858645.06371069,10628.5,9780,48.141268762,-102.687260713,48.167394521,-102.687556273,190.04550753688,1.39929897144171
"3306102494","HESS BAKKEN INVESTMENTS II","EN-WEYRAUCH  154-93-1918H-5","19","154","93","Middle Bakken","ROBINSON LAKE",2015-05-01,20415,36604,1936864.77214887,2250414.24200007,10618.5,10090,48.141180568,-102.686783415,48.16738936,-102.683971143,223.034117145696,1.7929953465589
"3306102497","OASIS","NORRIS  5892 21-30B","30","158","92","Middle Bakken","COTTONWOOD",2015-05-01,11374,23185,2820555.71586522,3072609.7631573,9484.7,10330,48.482300498,-102.62382012,48.48228197,-102.582541653,297.445282009419,2.0384209600844
"3306102499","OASIS","HARVEY  5892 21-30B","30","158","92","Middle Bakken","COTTONWOOD",2015-05-01,17887,36760,2699512.13210417,2940749.33042777,9476.61,10651,48.481974398,-102.623807369,48.479518371,-102.582500091,276.100772737562,2.05512383295131
"3306102501","HESS BAKKEN INVESTMENTS II","EN-WEYRAUCH A  154-93-1720H-8","8","154","93","Middle Bakken","ROBINSON LAKE",2015-05-01,28110,35594,2055386.28160523,2387780.18577155,10717.4,10771,48.168761111,-102.668633449,48.142107559,-102.670816237,221.68602597452,1.26623977232302
"3306102505","SLAWSON EXPLORATION","MAMBA  3-20H","29","152","91","Middle Bakken","VAN HOOK",2015-05-01,12202,13051,1078384.28510248,1662553.75490368,9727.55,6091,47.962163095,-102.35747708,47.977162966,-102.354179334,272.952512707877,1.06957875758072
"3306102506","SLAWSON EXPLORATION","BANDIT  3-29H","29","152","91","Middle Bakken","VAN HOOK",2015-05-01,13425,13453,1048165.82976723,1671679.64196107,9768.19,5033,47.962104736,-102.357324615,47.949599236,-102.35406654,332.143779447857,1.00208566108007
"3306102507","OASIS","CHRISTA  5393 12-9B","9","153","93","Middle Bakken","SANISH",2015-05-01,14569,30186,1844672.74017063,2009518.70562136,10528.9,5660,48.095010241,-102.648533351,48.109426617,-102.646229578,355.038640569145,2.07193355755371
"3306102509","WPX WILLISTON","VAN HOOK R/S  4HC","4","150","92","Middle Bakken","VAN HOOK",2015-05-01,51299,38842,4100135.45977089,2859151.37989153,10305,5080,47.834429591,-102.451547307,47.846980649,-102.455811151,562.825074781798,0.757168755726232
"3306102510","WHITING","MAKI  41-33-2XH","33","154","91","Middle Bakken","SANISH",2015-05-01,39638,56207,1880453.66002696,2967309.76802459,10086,10672,48.12359899,-102.376296527,48.130075881,-102.41730028,278.046267618496,1.41800797214794
"3306102511","WHITING","MAKI  42-33XH","33","154","91","Middle Bakken","SANISH",2015-05-01,22398,33938,NA,NA,10115.8,10544,48.11969673,-102.376223651,48.125046306,-102.417328865,NA,1.51522457362264
"3306102513","WHITING","VIOLA PENNINGTON  11-3H","3","152","91","Middle Bakken","SANISH",2015-05-01,78780,111588,3164453.06922155,4270708.27661549,9723.49,10944,48.021419631,-102.316261971,47.99295015,-102.306946011,390.232846912965,1.41645087585682
"3306102514","EOG","WAYZETTA   137-2226H","22","153","90","Middle Bakken","PARSHALL",2015-05-01,78359,95643,12768121.1005857,18478514.8078786,9405.39,11751,48.065484209,-102.235641924,48.042001482,-102.20491267,1572.50572784261,1.22057453515231
"3306102515","WHITING","STERLING TTT  21-6H","6","153","91","Middle Bakken","SANISH",2015-05-01,26376,33797,1319818.1019858,2127499.50954175,10110.3,9127,48.108851335,-102.433530913,48.108287563,-102.397735026,233.099540872329,1.2813542614498
"3306102516","WHITING","CURT BRAAFLAT  11-11H","11","153","91","Middle Bakken","SANISH",2015-05-01,44781,55116,1258281.32304792,1872978.20098921,9948.85,10141,48.093856846,-102.351396131,48.067221915,-102.349677688,184.69363977805,1.23078984390701
"3306102517","EOG","WAYZETTA  154-0605H","6","153","90","Middle Bakken","PARSHALL",2015-05-01,86849,206288,7279378.18989364,13945954.301814,9658.06,7930,48.109359505,-102.298988471,48.096130655,-102.275981311,1758.6323205314,2.37524899538279
"3306102519","MARATHON OIL","HUNSTAD  31-13H","13","151","93","Middle Bakken","REUNION BAY",2015-05-01,44655,50283,2322357.7882163,3141124.61584181,10521.6,10299,47.904452065,-102.524114574,47.877155276,-102.524366722,304.993165923081,1.12603291904602
"3306102521","WHITING","CARL KANNIANEN  24-33H","33","154","91","Middle Bakken","SANISH",2015-05-01,20191,35034,NA,NA,10161.7,7828,48.111152006,-102.386705909,48.11169143,-102.417375085,NA,1.73512951314942
"3306102522","EOG","AUSTIN  39-3204H","32","154","90","Middle Bakken","PARSHALL",2015-05-01,175945,376174,18554184.7358205,15816926.8293848,9627.93,13301,48.123791726,-102.286978933,48.096153115,-102.256553443,1189.15320873504,2.13802040410356
"3306102523","WHITING","HARTSTROM  24-33H","33","154","91","Middle Bakken","SANISH",2015-05-01,21794,34562,1407903.75513041,2083747.46023633,10148.6,8102,48.111405918,-102.386701827,48.115485152,-102.417366274,257.189269345388,1.58584931632559
"3306102528","OASIS","AL  5493 44-23B","23","154","93","Middle Bakken","ROBINSON LAKE",2015-05-01,30579,42064,3415933.82464605,3721192.79930164,10506.6,10357,48.139802855,-102.595301355,48.167458032,-102.595509112,359.292536381349,1.37558455148958
"3306102533","HESS BAKKEN INVESTMENTS II","EN-NELSON  155-94-3328H-5","33","155","94","Middle Bakken","ALKALI CREEK",2015-05-01,25182,42717,2098575.39039614,2472688.78199988,10265,11722,48.199094716,-102.776802899,48.225108486,-102.765541585,210.944274185283,1.69633071241363
"3306102538","HESS BAKKEN INVESTMENTS II","EN-LEO  154-94-2324H-1","26","154","94","Middle Bakken","ALKALI CREEK",2015-07-01,NA,NA,2013942.50944188,2384225.17365086,10503.6,10949,48.139502553,-102.741336251,48.143050007,-102.70005418,217.757345296453,1.09948397935917
"3306102540","HESS BAKKEN INVESTMENTS II","EN-FREDA  154-94-2635H-2","26","154","94","Middle Bakken","ALKALI CREEK",2015-06-01,NA,NA,2048510.1043733,2457809.01942963,10626.9,11472,48.138443801,-102.740616876,48.111307771,-102.731750597,214.244161386822,1.53405819453013
"3306102545","SLAWSON EXPLORATION","WALLEYE (FEDERAL)  1-12-11H","7","152","92","Middle Bakken","SANISH",2015-05-01,39510,46660,3020746.71889106,5401727.76836256,10409.6,11082,47.998220577,-102.513013137,47.99703074,-102.556501933,487.432572492561,1.180966843837
"3306102547","WHITING","RIGEL STATE  11-16XH","16","153","91","Middle Bakken","SANISH",2015-05-01,18657,46994,1312592.99276806,1905370.81975797,10035.7,9964,48.080160292,-102.392977646,48.075397509,-102.354465151,191.225493753309,2.51884011363027
"3306102550","SLAWSON EXPLORATION","PAYARA  3-21H","21","152","91","Middle Bakken","VAN HOOK",2015-05-01,16409,25137,30652099.5303087,1463052.29747119,9683.89,4921,47.964632392,-102.331680444,47.977191951,-102.331116844,297.307924704571,1.53190322384058
"3306102551","SLAWSON EXPLORATION","VOYAGER  3-28H","21","152","91","Middle Bakken","VAN HOOK",2015-05-01,8584,11823,996306.929423845,1656828.08210063,9744.79,5774,47.964627938,-102.331441097,47.949745912,-102.332985375,286.946325268553,1.37732991612302
"3306102554","WHITING","NESHEIM  41-24H","24","153","91","Middle Bakken","SANISH",2015-05-01,42537,76691,1346177.32548298,2136614.39127321,9776.05,9499,48.066099419,-102.323476693,48.045022051,-102.312632569,224.930454918751,1.80292451277711
"3306102555","EQUINOR","HOLM  9-4 6H","9","155","92","Middle Bakken","ALGER",2015-05-01,25329,17564,3654627.55413564,3875670.39594986,10004,10405,48.25568129,-102.524829438,48.283004357,-102.52383287,372.481537333,0.693434403253188
"3306102556","EQUINOR","ALGER STATE  16-21 7H","9","155","92","Middle Bakken","ALGER",2015-05-01,38085,9912,3610697.62845885,4095716.29506219,10135.9,10996,48.255455331,-102.524867302,48.226382209,-102.523714458,372.473289838322,0.260259944860181
"3306102557","HESS BAKKEN INVESTMENTS II","EN-RIERSGARD  156-93-1718H-4","16","156","93","Middle Bakken","ALGER",2015-05-01,11049,14073,1157338.62209222,1420778.31202818,10188.1,11798,48.334510015,-102.655178287,48.339977594,-102.697513703,120.425352774045,1.2736899266902
"3306102559","HESS BAKKEN INVESTMENTS II","EN-RIERSGARD  156-93-1718H-6","16","156","93","Middle Bakken","ALGER",2015-05-01,18709,30710,1748712.80343985,2109954.04265397,10181.1,10843,48.334290153,-102.655252808,48.337024004,-102.69750644,194.591353191365,1.64145598375114
"3306102560","EOG","FERTILE  52-3332H","33","151","90","Middle Bakken","PARSHALL",2015-05-01,19391,12098,5944289.92702807,10058265.9755439,9759.66,7409,47.848141137,-102.205473788,47.861418984,-102.226519777,1357.57402828234,0.623897684492806
"3306102567","WHITING","IVERSON  44-11H","11","154","92","Middle Bakken","SANISH",2015-05-01,26294,76652,3180369.06233894,3263569.5692834,10239.4,10740,48.171976765,-102.462694705,48.179915204,-102.503697213,303.870537177225,2.91518977713547
"3306102568","WHITING","IVERSON  44-11-2H","11","154","92","Middle Bakken","SANISH",2015-05-01,12972,18418,3135245.19348047,3175222.68169228,10257.4,11971,48.170631162,-102.462671003,48.177230581,-102.503720825,265.242893801043,1.41982732038236
